"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_lbs","reps","distance_miles","duration_seconds","rpe"
"hi Brandon Yi","5 Apr 2023, 13:03","5 Apr 2023, 13:42","","Bench Press (Barbell)",,"Close grip; focusing on speed",0,"normal",135,5,,,
"hi Brandon Yi","5 Apr 2023, 13:03","5 Apr 2023, 13:42","","Bench Press (Barbell)",,"Close grip; focusing on speed",1,"normal",155,5,,,
"hi Brandon Yi","5 Apr 2023, 13:03","5 Apr 2023, 13:42","","Bench Press (Barbell)",,"Close grip; focusing on speed",2,"normal",175,5,,,
"hi Brandon Yi","5 Apr 2023, 13:03","5 Apr 2023, 13:42","","Bench Press (Barbell)",,"Close grip; focusing on speed",3,"normal",185,5,,,
"hi Brandon Yi","5 Apr 2023, 13:03","5 Apr 2023, 13:42","","Overhead Press (Dumbbell)",0,"50lbs each",0,"normal",100,8,,,
"hi Brandon Yi","5 Apr 2023, 13:03","5 Apr 2023, 13:42","","Overhead Press (Dumbbell)",0,"50lbs each",1,"normal",100,8,,,
"hi Brandon Yi","5 Apr 2023, 13:03","5 Apr 2023, 13:42","","Overhead Press (Dumbbell)",0,"50lbs each",2,"normal",100,8,,,
"hi Brandon Yi","5 Apr 2023, 13:03","5 Apr 2023, 13:42","","Bent Over Row (Dumbbell)",0,"",0,"normal",100,8,,,
"hi Brandon Yi","5 Apr 2023, 13:03","5 Apr 2023, 13:42","","Bent Over Row (Dumbbell)",0,"",1,"normal",100,8,,,
"hi Brandon Yi","5 Apr 2023, 13:03","5 Apr 2023, 13:42","","Bent Over Row (Dumbbell)",0,"",2,"normal",100,8,,,
"Barbell only","3 Apr 2023, 17:59","3 Apr 2023, 18:31","Gym too crowded, took a barbell and was there for half an hour","Front Squat",,"",0,"normal",132,5,,,
"Barbell only","3 Apr 2023, 17:59","3 Apr 2023, 18:31","Gym too crowded, took a barbell and was there for half an hour","Front Squat",,"",1,"normal",154,5,,,
"Barbell only","3 Apr 2023, 17:59","3 Apr 2023, 18:31","Gym too crowded, took a barbell and was there for half an hour","Front Squat",,"",2,"normal",154,5,,,
"Barbell only","3 Apr 2023, 17:59","3 Apr 2023, 18:31","Gym too crowded, took a barbell and was there for half an hour","Romanian Deadlift (Barbell)",,"",0,"normal",154,8,,,
"Barbell only","3 Apr 2023, 17:59","3 Apr 2023, 18:31","Gym too crowded, took a barbell and was there for half an hour","Romanian Deadlift (Barbell)",,"",1,"normal",154,8,,,
"Barbell only","3 Apr 2023, 17:59","3 Apr 2023, 18:31","Gym too crowded, took a barbell and was there for half an hour","Romanian Deadlift (Barbell)",,"",2,"normal",154,8,,,
"Barbell only","3 Apr 2023, 17:59","3 Apr 2023, 18:31","Gym too crowded, took a barbell and was there for half an hour","Push Press",,"",0,"normal",110,5,,,
